facilityId,facilityName,state,zipCode,SMD %,SUB-2 %,SUB-3 %,TOB-3 %,Start Date,End Date,MedCont %,READM-30-IPF Measure Desc,READM-30-IPF Category,READM-30-IPF Denominator,READM-30-IPF Rate,READM-30-IPF Lower Estimate,READM-30-IPF Higher Estimate,READM-30-IPF Footnote,READM-30-IPF Start Date,READM-30-IPF End Date,IMM-2 %,Flu Season Start Date,Flu Season End Date
300001,CONCORD HOSPITAL,NH,3301,91,85,97,33,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,69,16.9,12,23,,07/01/2021,06/30/2023,96,10/01/2023,03/31/2024
300011,ST JOSEPH HOSPITAL,NH,3060,98,82,50,17,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,288,21.9,17.6,27.4,,07/01/2021,06/30/2023,17,10/01/2023,03/31/2024
300012,ELLIOT HOSPITAL,NH,3103,94,97,87,86,01/01/2023,12/31/2023,87.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,261,14.7,11.5,18.6,,07/01/2021,06/30/2023,87,10/01/2023,03/31/2024
300014,FRISBIE MEMORIAL HOSPITAL,NH,3867,98,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,51,19.5,13.4,27.2,,07/01/2021,06/30/2023,68,10/01/2023,03/31/2024
300017,PARKLAND MEDICAL CENTER,NH,3038,93,98,90,89,01/01/2023,12/31/2023,84.7,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,133,20.2,15.6,26,,07/01/2021,06/30/2023,51,10/01/2023,03/31/2024
300020,SOUTHERN NH MEDICAL CENTER,NH,3060,96,60,88,90,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,79,18.1,13.5,24.4,,07/01/2021,06/30/2023,99,10/01/2023,03/31/2024
300029,PORTSMOUTH REGIONAL HOSPITAL,NH,3801,94,97,97,85,01/01/2023,12/31/2023,83.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,305,21.4,17.9,25.3,,07/01/2021,06/30/2023,73,10/01/2023,03/31/2024
301301,COTTAGE HOSPITAL,NH,3785,88,Not Available,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,76,16.8,11.9,23.7,,07/01/2021,06/30/2023,53,10/01/2023,03/31/2024
301306,CONCORD HOSPITAL- FRANKLIN,NH,3235,89,9,40,15,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,90,16.8,12.3,22.7,,07/01/2021,06/30/2023,64,10/01/2023,03/31/2024
304000,NEW HAMPSHIRE HOSPITAL,NH,3301,Not Available,0,0,Not Available,01/01/2023,12/31/2023,86.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,336,18,14.8,22.1,,07/01/2021,06/30/2023,15,10/01/2023,03/31/2024
304001,HAMPSTEAD HOSPITAL,NH,3841,90,Not Available,Not Available,14,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,41,19.3,13.9,26.3,,07/01/2021,06/30/2023,77,10/01/2023,03/31/2024
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,NJ,7601,88,45,43,11,01/01/2023,12/31/2023,85.9,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,145,21.8,17.2,27.2,,07/01/2021,06/30/2023,86,10/01/2023,03/31/2024
310002,NEWARK BETH ISRAEL MEDICAL CENTER,NJ,7112,92,82,99,73,01/01/2023,12/31/2023,76.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,96,22.2,17.2,28.1,,07/01/2021,06/30/2023,73,10/01/2023,03/31/2024
310006,ST MARY'S GENERAL HOSPITAL,NJ,7055,98,100,100,87,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,62,17.5,12.7,23.7,,07/01/2021,06/30/2023,61,10/01/2023,03/31/2024
310008,HOLY NAME MEDICAL CENTER,NJ,7666,97,78,99,92,01/01/2023,12/31/2023,86.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,136,21.9,17,27.5,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
310009,CLARA MAASS MEDICAL CENTER,NJ,7109,93,61,100,85,01/01/2023,12/31/2023,77.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,217,21.1,16.8,26,,07/01/2021,06/30/2023,80,10/01/2023,03/31/2024
310010,UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO,NJ,8536,90,79,84,79,01/01/2023,12/31/2023,82.4,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,344,17.3,14.2,21,,07/01/2021,06/30/2023,76,10/01/2023,03/31/2024
310015,MORRISTOWN MEDICAL CENTER,NJ,7962,100,99,100,98,01/01/2023,12/31/2023,86.4,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,205,16.7,12.8,21.4,,07/01/2021,06/30/2023,96,10/01/2023,03/31/2024
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,NJ,7002,98,100,100,98,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,86,21.1,16.4,26.9,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
310027,TRINITAS REGIONAL MEDICAL CENTER,NJ,7207,96,30,100,98,01/01/2023,12/31/2023,90.2,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Better Than the National Rate,212,14.6,11.5,18.7,,07/01/2021,06/30/2023,79,10/01/2023,03/31/2024
310028,NEWTON MEDICAL CENTER,NJ,7860,69,50,99,45,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,99,15.7,11.7,20.8,,07/01/2021,06/30/2023,84,10/01/2023,03/31/2024
310032,INSPIRA MEDICAL CENTER VINELAND,NJ,8360,89,89,95,95,01/01/2023,12/31/2023,81,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,158,21.3,16.8,26.7,,07/01/2021,06/30/2023,87,10/01/2023,03/31/2024
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,NJ,7030,99,74,87,38,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,99,20,15.4,25.7,,07/01/2021,06/30/2023,87,10/01/2023,03/31/2024
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,NJ,7631,94,28,94,43,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Worse Than the National Rate,102,26.9,20.1,34.8,,07/01/2021,06/30/2023,93,10/01/2023,03/31/2024
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,NJ,7834,100,100,100,100,01/01/2023,12/31/2023,85,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,344,18.3,15,21.7,,07/01/2021,06/30/2023,99,10/01/2023,03/31/2024
310051,OVERLOOK MEDICAL CENTER,NJ,7901,94,87,85,63,01/01/2023,12/31/2023,87.9,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,190,16.7,12.4,21.6,,07/01/2021,06/30/2023,92,10/01/2023,03/31/2024
310054,HACKENSACK MERIDIAN MOUNTAINSIDE MEDICAL,NJ,7042,93,90,89,57,01/01/2023,12/31/2023,88.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,173,23,18.4,28.4,,07/01/2021,06/30/2023,98,10/01/2023,03/31/2024
310057,VIRTUA MOUNT HOLLY HOSPITAL,NJ,8060,91,42,67,41,01/01/2023,12/31/2023,75.2,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,138,19.4,15.6,24,,07/01/2021,06/30/2023,92,10/01/2023,03/31/2024
310058,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,7652,92,64,100,89,01/01/2023,12/31/2023,80.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,692,20.9,18.3,24,,07/01/2021,06/30/2023,98,10/01/2023,03/31/2024
310061,VIRTUA WILLINGBORO HOSPITAL,NJ,8046,91,58,73,61,01/01/2023,12/31/2023,77.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,127,23.1,18.7,28.4,,07/01/2021,06/30/2023,79,10/01/2023,03/31/2024
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,NJ,7754,89,72,84,43,01/01/2023,12/31/2023,86.4,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,225,21.7,17.7,26.3,,07/01/2021,06/30/2023,93,10/01/2023,03/31/2024
310074,JERSEY CITY MEDICAL CENTER,NJ,7302,90,45,99,79,01/01/2023,12/31/2023,80.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,152,17.9,13.8,22.7,,07/01/2021,06/30/2023,93,10/01/2023,03/31/2024
310075,MONMOUTH MEDICAL CENTER,NJ,7740,94,54,99,66,01/01/2023,12/31/2023,86.2,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,286,21,17.4,25,,07/01/2021,06/30/2023,88,10/01/2023,03/31/2024
310083,CAREWELL HEALTH MEDICAL CENTER,NJ,7018,46,62,15,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,72,20.8,15.4,27.1,,07/01/2021,06/30/2023,3,10/01/2023,03/31/2024
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,NJ,8638,96,96,94,95,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,54,19.2,14,25.7,,07/01/2021,06/30/2023,98,10/01/2023,03/31/2024
312024,SILVER LAKE HOSPITAL LTACH,NJ,7107,42,9,93,14,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,45,20.9,15.8,27.3,,07/01/2021,06/30/2023,69,10/01/2023,03/31/2024
314001,SUMMIT OAKS HOSPITAL,NJ,7901,99,91,74,64,01/01/2023,12/31/2023,73.1,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,292,19.8,16.1,24.2,,07/01/2021,06/30/2023,81,10/01/2023,03/31/2024
314005,ANCORA PSYCH HOSP,NJ,8037,94,100,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,95,10/01/2023,03/31/2024
314011,UNIVERSITY BEHAVIORAL HEALTH CARE,NJ,8854,100,82,64,16,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,46,20,14.5,27.3,,07/01/2021,06/30/2023,80,10/01/2023,03/31/2024
314012,HACKENSACK MERIDIAN HEALTH CARRIER CLINIC,NJ,8502,69,13,66,43,01/01/2023,12/31/2023,83.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,672,18.7,16.2,21.5,,07/01/2021,06/30/2023,68,10/01/2023,03/31/2024
314013,TRENTON PSYCHIATRIC HOSP,NJ,8625,20,29,Not Available,Not Available,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,Not Available,10/01/2023,03/31/2024
314016,GREYSTONE PARK PSYCHIATRIC HOSPITAL,NJ,7950,97,Not Available,Not Available,15,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,50,10/01/2023,03/31/2024
314018,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,NJ,8012,93,100,100,20,01/01/2023,12/31/2023,80.4,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,508,18,15.2,21.2,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
314019,RAMAPO RIDGE BEHAVIORAL HEALTH HOSPITAL,NJ,7481,99,97,100,100,01/01/2023,12/31/2023,86.6,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,447,20.2,16.5,24.4,,07/01/2021,06/30/2023,98,10/01/2023,03/31/2024
314020,ESSEX COUNTY HOSPITAL CENTER,NJ,7009,100,100,Not Available,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,31,10/01/2023,03/31/2024
314022,SAINT BARNABAS BEHAVIORAL HEALTH CENTER,NJ,8755,100,74,100,90,01/01/2023,12/31/2023,84.3,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,384,17.5,14,21.5,,07/01/2021,06/30/2023,99,10/01/2023,03/31/2024
314023,ASPEN HILLS HEALTHCARE CENTER,NJ,8068,94,100,100,100,01/01/2023,12/31/2023,76.2,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,116,16.7,12.5,21.6,,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
314024,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC H,NJ,7094,99,94,100,92,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2023,100,10/01/2023,03/31/2024
314027,MOUNTAINVIEW BEHAVIORAL HOSPITAL,NJ,7922,98,93,Not Available,0,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,25,18.9,13.4,25.8,,07/01/2021,06/30/2023,88,10/01/2023,03/31/2024
320001,UNM HOSPITAL,NM,87106,82,54,64,16,01/01/2023,12/31/2023,89.5,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,144,16.9,13.2,21.9,,07/01/2021,06/30/2023,48,10/01/2023,03/31/2024
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,NM,87505,82,32,89,1,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,32,19.6,13.8,27.2,,07/01/2021,06/30/2023,89,10/01/2023,03/31/2024
320004,CHRISTUS SOUTHERN NEW MEXICO,NM,88310,100,99,59,100,01/01/2023,12/31/2023,Not Available,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,101,19.8,15.3,25,,07/01/2021,06/30/2023,91,10/01/2023,03/31/2024
320021,PRESBYTERIAN HOSPITAL,NM,87106,98,96,97,99,01/01/2023,12/31/2023,70.1,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,156,18.8,14.9,23.5,,07/01/2021,06/30/2023,81,10/01/2023,03/31/2024
324010,"BHC MESILLA VALLEY HOSPITAL, LLC",NM,88012,96,57,84,46,01/01/2023,12/31/2023,71.7,Patients readmitted to any hospital within 30 days of discharge from the inpatient psychiatric facility (READM-30-IPF),No Different Than the National Rate,206,18.6,14.8,23.3,,07/01/2021,06/30/2023,45,10/01/2023,03/31/2024
